major_city,mode,loading_value,checksum_weight,dataset_weight
AUSTRALIAN CAPITAL TERRITORY,0,0.9957736448098066,1.0000000000000002,0.014690245756849922
AUSTRALIAN CAPITAL TERRITORY,1,-0.020426879560268507,1.0000000000000002,0.014690245756849922
AUSTRALIAN CAPITAL TERRITORY,2,0.008002453059636148,1.0000000000000002,0.014690245756849922
AUSTRALIAN CAPITAL TERRITORY,3,0.012124994162856312,1.0000000000000002,0.014690245756849922
AUSTRALIAN CAPITAL TERRITORY,4,0.044412109154587015,1.0000000000000002,0.014690245756849922
AUSTRALIAN CAPITAL TERRITORY,5,0.010982346045335144,1.0000000000000002,0.014690245756849922
AUSTRALIAN CAPITAL TERRITORY,6,0.0020596249635178527,1.0000000000000002,0.014690245756849922
AUSTRALIAN CAPITAL TERRITORY,7,-0.01157738544605506,1.0000000000000002,0.014690245756849922
AUSTRALIAN CAPITAL TERRITORY,8,-0.02076716752602394,1.0000000000000002,0.014690245756849922
AUSTRALIAN CAPITAL TERRITORY,9,-0.0015792076077439437,1.0000000000000002,0.014690245756849922
AUSTRALIAN CAPITAL TERRITORY,10,0.012014896390699482,1.0000000000000002,0.014690245756849922
AUSTRALIAN CAPITAL TERRITORY,11,-0.0032004183286311882,1.0000000000000002,0.014690245756849922
AUSTRALIAN CAPITAL TERRITORY,12,0.007958464831209258,1.0000000000000002,0.014690245756849922
AUSTRALIAN CAPITAL TERRITORY,13,-0.006984880338554331,1.0000000000000002,0.014690245756849922
AUSTRALIAN CAPITAL TERRITORY,14,0.004474372020624575,1.0000000000000002,0.014690245756849922
AUSTRALIAN CAPITAL TERRITORY,15,-0.0030076062846580414,1.0000000000000002,0.014690245756849922
AUSTRALIAN CAPITAL TERRITORY,16,0.004008730907675845,1.0000000000000002,0.014690245756849922
AUSTRALIAN CAPITAL TERRITORY,17,-0.002939162856308979,1.0000000000000002,0.014690245756849922
AUSTRALIAN CAPITAL TERRITORY,18,0.005412211304601615,1.0000000000000002,0.014690245756849922
AUSTRALIAN CAPITAL TERRITORY,19,0.0024570133281447614,1.0000000000000002,0.014690245756849922
AUSTRALIAN CAPITAL TERRITORY,20,-0.006230468917209844,1.0000000000000002,0.014690245756849922
GREATER ADELAIDE,0,0.9956193603694973,1.0,0.05213829610870696
GREATER ADELAIDE,1,0.04274676086837346,1.0,0.05213829610870696
GREATER ADELAIDE,2,0.017846299819088862,1.0,0.05213829610870696
GREATER ADELAIDE,3,0.011776582835370865,1.0,0.05213829610870696
GREATER ADELAIDE,4,-0.009045370593717444,1.0,0.05213829610870696
GREATER ADELAIDE,5,0.0033958156076969483,1.0,0.05213829610870696
GREATER ADELAIDE,6,-0.01970006811578313,1.0,0.05213829610870696
GREATER ADELAIDE,7,-0.03884392207115838,1.0,0.05213829610870696
GREATER ADELAIDE,8,0.003987139137108713,1.0,0.05213829610870696
GREATER ADELAIDE,9,0.02203756510059755,1.0,0.05213829610870696
GREATER ADELAIDE,10,-0.00654834671892988,1.0,0.05213829610870696
GREATER ADELAIDE,11,0.006703645359355299,1.0,0.05213829610870696
GREATER ADELAIDE,12,-0.0003980697330190232,1.0,0.05213829610870696
GREATER ADELAIDE,13,0.0027601319828956753,1.0,0.05213829610870696
GREATER ADELAIDE,14,5.800230250534509e-05,1.0,0.05213829610870696
GREATER ADELAIDE,15,-0.0005938893152787679,1.0,0.05213829610870696
GREATER ADELAIDE,16,-0.0007771296803903292,1.0,0.05213829610870696
GREATER ADELAIDE,17,0.0031245855490378803,1.0,0.05213829610870696
GREATER ADELAIDE,18,0.0018315717340058116,1.0,0.05213829610870696
GREATER ADELAIDE,19,0.0036409126418507753,1.0,0.05213829610870696
GREATER ADELAIDE,20,0.003752355682254262,1.0,0.05213829610870696
GREATER BRISBANE,0,0.9911384439936293,0.9999873603316647,0.11306873074218683
GREATER BRISBANE,1,0.055684276062996106,0.9999873603316647,0.11306873074218683
GREATER BRISBANE,2,0.06249817906618132,0.9999873603316647,0.11306873074218683
GREATER BRISBANE,3,-0.008971750657262747,0.9999873603316647,0.11306873074218683
GREATER BRISBANE,4,-0.015216006559987871,0.9999873603316647,0.11306873074218683
GREATER BRISBANE,5,0.009527512007684924,0.9999873603316647,0.11306873074218683
GREATER BRISBANE,6,0.02214436150715405,0.9999873603316647,0.11306873074218683
GREATER BRISBANE,7,-0.031166695232317094,0.9999873603316647,0.11306873074218683
GREATER BRISBANE,8,0.00410031719247687,0.9999873603316647,0.11306873074218683
GREATER BRISBANE,9,-0.009325285150917637,0.9999873603316647,0.11306873074218683
GREATER BRISBANE,10,-0.0039392368800242675,0.9999873603316647,0.11306873074218683
GREATER BRISBANE,11,0.00528594727994337,0.9999873603316647,0.11306873074218683
GREATER BRISBANE,12,0.005540377989281561,0.9999873603316647,0.11306873074218683
GREATER BRISBANE,13,-0.0009500995373881374,0.9999873603316647,0.11306873074218683
GREATER BRISBANE,14,0.0019587354011830747,0.9999873603316647,0.11306873074218683
GREATER BRISBANE,15,0.0010046711790282624,0.9999873603316647,0.11306873074218683
GREATER BRISBANE,16,0.00013094892310025773,0.9999873603316647,0.11306873074218683
GREATER BRISBANE,17,-0.0026936734668082307,0.9999873603316647,0.11306873074218683
GREATER BRISBANE,18,-0.001395591157288033,0.9999873603316647,0.11306873074218683
GREATER BRISBANE,19,0.004123877218261791,0.9999873603316647,0.11306873074218683
GREATER BRISBANE,20,-0.001081929508569695,0.9999873603316647,0.11306873074218683
GREATER DARWIN,0,0.9464693567401333,0.9999999999999999,0.002788274099777624
GREATER DARWIN,1,0.14945807534597644,0.9999999999999999,0.002788274099777624
GREATER DARWIN,2,-0.21043304715530498,0.9999999999999999,0.002788274099777624
GREATER DARWIN,3,-0.03673978216299333,0.9999999999999999,0.002788274099777624
GREATER DARWIN,4,0.013241576114812918,0.9999999999999999,0.002788274099777624
GREATER DARWIN,5,0.010808559712967705,0.9999999999999999,0.002788274099777624
GREATER DARWIN,6,-0.0007017708867247563,0.9999999999999999,0.002788274099777624
GREATER DARWIN,7,0.017783780112762687,0.9999999999999999,0.002788274099777624
GREATER DARWIN,8,0.029591519733470018,0.9999999999999999,0.002788274099777624
GREATER DARWIN,9,-0.014717657611481295,0.9999999999999999,0.002788274099777624
GREATER DARWIN,10,0.021431322398769867,0.9999999999999999,0.002788274099777624
GREATER DARWIN,11,0.006696214761660686,0.9999999999999999,0.002788274099777624
GREATER DARWIN,12,-0.004015932854946181,0.9999999999999999,0.002788274099777624
GREATER DARWIN,13,-0.0011518785238339314,0.9999999999999999,0.002788274099777624
GREATER DARWIN,14,-0.02004196053305997,0.9999999999999999,0.002788274099777624
GREATER DARWIN,15,0.0013554228600717584,0.9999999999999999,0.002788274099777624
GREATER DARWIN,16,-0.0084680522808816,0.9999999999999999,0.002788274099777624
GREATER DARWIN,17,-0.007164897488467452,0.9999999999999999,0.002788274099777624
GREATER DARWIN,18,0.010624548949256794,0.9999999999999999,0.002788274099777624
GREATER DARWIN,19,-0.0024759149154279844,0.9999999999999999,0.002788274099777624
GREATER DARWIN,20,0.0014195130702203999,0.9999999999999999,0.002788274099777624
GREATER HOBART,0,0.9867734610093399,1.0000000000000002,0.00986900399590691
GREATER HOBART,1,0.012770199840706684,1.0000000000000002,0.00986900399590691
GREATER HOBART,2,0.10115938672072985,1.0000000000000002,0.00986900399590691
GREATER HOBART,3,-0.08014705524581857,1.0000000000000002,0.00986900399590691
GREATER HOBART,4,0.05821299688653971,1.0000000000000002,0.00986900399590691
GREATER HOBART,5,-0.031895817826370285,1.0000000000000002,0.00986900399590691
GREATER HOBART,6,0.03260903048294838,1.0000000000000002,0.00986900399590691
GREATER HOBART,7,0.026328232568242703,1.0000000000000002,0.00986900399590691
GREATER HOBART,8,-0.00046031351821012223,1.0000000000000002,0.00986900399590691
GREATER HOBART,9,-0.007637222503801317,1.0000000000000002,0.00986900399590691
GREATER HOBART,10,0.0010722373470422126,1.0000000000000002,0.00986900399590691
GREATER HOBART,11,-0.0023453775975671564,1.0000000000000002,0.00986900399590691
GREATER HOBART,12,0.004862676851784808,1.0000000000000002,0.00986900399590691
GREATER HOBART,13,0.005178602563174281,1.0000000000000002,0.00986900399590691
GREATER HOBART,14,-0.00038140467743103294,1.0000000000000002,0.00986900399590691
GREATER HOBART,15,0.002687216711317066,1.0000000000000002,0.00986900399590691
GREATER HOBART,16,0.005361226558540293,1.0000000000000002,0.00986900399590691
GREATER HOBART,17,0.0005589182535659982,1.0000000000000002,0.00986900399590691
GREATER HOBART,18,-0.00012950691477807557,1.0000000000000002,0.00986900399590691
GREATER HOBART,19,-0.0006231540076750417,1.0000000000000002,0.00986900399590691
GREATER HOBART,20,0.0030153848381724714,1.0000000000000002,0.00986900399590691
GREATER MELBOURNE,0,0.9874956612541496,1.0000000000000004,0.1857560781802903
GREATER MELBOURNE,1,-0.07490548279881373,1.0000000000000004,0.1857560781802903
GREATER MELBOURNE,2,-0.09066113332025413,1.0000000000000004,0.1857560781802903
GREATER MELBOURNE,3,-0.010256584767246385,1.0000000000000004,0.1857560781802903
GREATER MELBOURNE,4,0.027602479063523016,1.0000000000000004,0.1857560781802903
GREATER MELBOURNE,5,-0.014308524425569232,1.0000000000000004,0.1857560781802903
GREATER MELBOURNE,6,0.0123272890099364,1.0000000000000004,0.1857560781802903
GREATER MELBOURNE,7,-0.002302684100587414,1.0000000000000004,0.1857560781802903
GREATER MELBOURNE,8,0.0022490452504875867,1.0000000000000004,0.1857560781802903
GREATER MELBOURNE,9,0.007950327636149614,1.0000000000000004,0.1857560781802903
GREATER MELBOURNE,10,-0.003095025139159774,1.0000000000000004,0.1857560781802903
GREATER MELBOURNE,11,-0.00014928802514300652,1.0000000000000004,0.1857560781802903
GREATER MELBOURNE,12,0.00018205414055617755,1.0000000000000004,0.1857560781802903
GREATER MELBOURNE,13,0.0005091803133643394,1.0000000000000004,0.1857560781802903
GREATER MELBOURNE,14,-0.0005480451850911513,1.0000000000000004,0.1857560781802903
GREATER MELBOURNE,15,0.0005130886737217882,1.0000000000000004,0.1857560781802903
GREATER MELBOURNE,16,-4.687578139125138e-05,1.0000000000000004,0.1857560781802903
GREATER MELBOURNE,17,0.0023462664404719307,1.0000000000000004,0.1857560781802903
GREATER MELBOURNE,18,-0.004330703742599624,1.0000000000000004,0.1857560781802903
GREATER MELBOURNE,19,-0.0012231474151096547,1.0000000000000004,0.1857560781802903
GREATER MELBOURNE,20,-0.0014796990994525934,1.0000000000000004,0.1857560781802903
GREATER PERTH,0,0.966175629605045,1.0,0.09688573649880809
GREATER PERTH,1,0.2101292613489693,1.0,0.09688573649880809
GREATER PERTH,2,-0.06704271416454621,1.0,0.09688573649880809
GREATER PERTH,3,0.0463734299516908,1.0,0.09688573649880809
GREATER PERTH,4,-0.061215230519600254,1.0,0.09688573649880809
GREATER PERTH,5,0.011882327469852858,1.0,0.09688573649880809
GREATER PERTH,6,0.010038160120957339,1.0,0.09688573649880809
GREATER PERTH,7,0.02912189939890106,1.0,0.09688573649880809
GREATER PERTH,8,-0.02195339204189254,1.0,0.09688573649880809
GREATER PERTH,9,0.0017732463768115943,1.0,0.09688573649880809
GREATER PERTH,10,-0.007740087915329864,1.0,0.09688573649880809
GREATER PERTH,11,-0.0017944103698786737,1.0,0.09688573649880809
GREATER PERTH,12,0.01305481284802891,1.0,0.09688573649880809
GREATER PERTH,13,0.004724168971493898,1.0,0.09688573649880809
GREATER PERTH,14,-0.002043066710919349,1.0,0.09688573649880809
GREATER PERTH,15,-0.0007727224988014902,1.0,0.09688573649880809
GREATER PERTH,16,0.006174582070288011,1.0,0.09688573649880809
GREATER PERTH,17,-0.0016697119150348486,1.0,0.09688573649880809
GREATER PERTH,18,0.0010599762510602202,1.0,0.09688573649880809
GREATER PERTH,19,-0.0026388939779474147,1.0,0.09688573649880809
GREATER PERTH,20,0.0027188991407604093,1.0,0.09688573649880809
GREATER SYDNEY,0,0.9730765438805445,0.9999854748278767,0.14758702101995666
GREATER SYDNEY,1,-0.20402539847388862,0.9999854748278767,0.14758702101995666
GREATER SYDNEY,2,-0.0031627783265065017,0.9999854748278767,0.14758702101995666
GREATER SYDNEY,3,0.021852326061063822,0.9999854748278767,0.14758702101995666
GREATER SYDNEY,4,-0.03980387710736038,0.9999854748278767,0.14758702101995666
GREATER SYDNEY,5,0.011593714183346409,0.9999854748278767,0.14758702101995666
GREATER SYDNEY,6,-0.013228366886480939,0.9999854748278767,0.14758702101995666
GREATER SYDNEY,7,0.009011309637935873,0.9999854748278767,0.14758702101995666
GREATER SYDNEY,8,0.006666412282485544,0.9999854748278767,0.14758702101995666
GREATER SYDNEY,9,-0.0029151786111998755,0.9999854748278767,0.14758702101995666
GREATER SYDNEY,10,0.003591055883178885,0.9999854748278767,0.14758702101995666
GREATER SYDNEY,11,-0.005023779256117518,0.9999854748278767,0.14758702101995666
GREATER SYDNEY,12,-0.000389721165112473,0.9999854748278767,0.14758702101995666
GREATER SYDNEY,13,0.0016298894634401407,0.9999854748278767,0.14758702101995666
GREATER SYDNEY,14,0.002852992475960841,0.9999854748278767,0.14758702101995666
GREATER SYDNEY,15,0.00609629733995681,0.9999854748278767,0.14758702101995666
GREATER SYDNEY,16,-0.001997863589266866,0.9999854748278767,0.14758702101995666
GREATER SYDNEY,17,-0.0010137297252805783,0.9999854748278767,0.14758702101995666
GREATER SYDNEY,18,-0.00039302171997404806,0.9999854748278767,0.14758702101995666
GREATER SYDNEY,19,0.0003143113131723944,0.9999854748278767,0.14758702101995666
GREATER SYDNEY,20,-0.0005662082522344562,0.9999854748278767,0.14758702101995666
REST OF NSW,0,0.9852775904753306,0.999973448178811,0.1345624510515695
REST OF NSW,1,-0.04681393147505987,0.999973448178811,0.1345624510515695
REST OF NSW,2,0.09276617244876825,0.999973448178811,0.1345624510515695
REST OF NSW,3,0.014756890994153287,0.999973448178811,0.1345624510515695
REST OF NSW,4,0.01549518371205081,0.999973448178811,0.1345624510515695
REST OF NSW,5,0.012583247500146034,0.999973448178811,0.1345624510515695
REST OF NSW,6,-0.0025007632586519124,0.999973448178811,0.1345624510515695
REST OF NSW,7,0.009595932792030198,0.999973448178811,0.1345624510515695
REST OF NSW,8,0.00018671628316986258,0.999973448178811,0.1345624510515695
REST OF NSW,9,0.0005165996144675561,0.999973448178811,0.1345624510515695
REST OF NSW,10,-0.0010115972513554704,0.999973448178811,0.1345624510515695
REST OF NSW,11,-0.005114003855324434,0.999973448178811,0.1345624510515695
REST OF NSW,12,-0.002254150049651905,0.999973448178811,0.1345624510515695
REST OF NSW,13,-0.0072179715470684115,0.999973448178811,0.1345624510515695
REST OF NSW,14,-0.003694733552474368,0.999973448178811,0.1345624510515695
REST OF NSW,15,-0.00224196690581007,0.999973448178811,0.1345624510515695
REST OF NSW,16,-9.527244823722471e-05,0.999973448178811,0.1345624510515695
REST OF NSW,17,-0.0021228823063973953,0.999973448178811,0.1345624510515695
REST OF NSW,18,0.0016762994195771899,0.999973448178811,0.1345624510515695
REST OF NSW,19,-0.002323433522205287,0.999973448178811,0.1345624510515695
REST OF NSW,20,0.003949545007992096,0.999973448178811,0.1345624510515695
REST OF NT,0,0.9506376784178848,0.995700773860705,0.0008310514551618085
REST OF NT,1,0.09383832330180567,0.995700773860705,0.0008310514551618085
REST OF NT,2,-0.22796873602751508,0.995700773860705,0.0008310514551618085
REST OF NT,3,-0.07939391229578677,0.995700773860705,0.0008310514551618085
REST OF NT,4,0.06331512467755804,0.995700773860705,0.0008310514551618085
REST OF NT,5,0.04000842648323302,0.995700773860705,0.0008310514551618085
REST OF NT,6,0.0204585124677558,0.995700773860705,0.0008310514551618085
REST OF NT,7,0.013755331040412724,0.995700773860705,0.0008310514551618085
REST OF NT,8,0.02425310404127257,0.995700773860705,0.0008310514551618085
REST OF NT,9,-0.0051614101461736886,0.995700773860705,0.0008310514551618085
REST OF NT,10,-0.0129040154772141,0.995700773860705,0.0008310514551618085
REST OF NT,11,-0.00653542562338779,0.995700773860705,0.0008310514551618085
REST OF NT,12,0.001150180567497851,0.995700773860705,0.0008310514551618085
REST OF NT,13,-0.01699073946689596,0.995700773860705,0.0008310514551618085
REST OF NT,14,-0.02653397248495271,0.995700773860705,0.0008310514551618085
REST OF NT,15,-0.015710825451418744,0.995700773860705,0.0008310514551618085
REST OF NT,16,0.00970805674978504,0.995700773860705,0.0008310514551618085
REST OF NT,17,-0.020185227858985383,0.995700773860705,0.0008310514551618085
REST OF NT,18,0.005360576096302665,0.995700773860705,0.0008310514551618085
REST OF NT,19,0.001919922613929493,0.995700773860705,0.0008310514551618085
REST OF NT,20,0.008534230438521067,0.995700773860705,0.0008310514551618085
REST OF QLD,0,0.9639624168819866,0.9999934085635945,0.10840969764876035
REST OF QLD,1,0.14073303140160304,0.9999934085635945,0.10840969764876035
REST OF QLD,2,0.09014159967570129,0.9999934085635945,0.10840969764876035
REST OF QLD,3,-0.003286617802151444,0.9999934085635945,0.10840969764876035
REST OF QLD,4,-0.018462601771778102,0.9999934085635945,0.10840969764876035
REST OF QLD,5,-0.002614867182556423,0.9999934085635945,0.10840969764876035
REST OF QLD,6,0.010905647344969422,0.9999934085635945,0.10840969764876035
REST OF QLD,7,-0.002721935707129297,0.9999934085635945,0.10840969764876035
REST OF QLD,8,0.007053861527103985,0.9999934085635945,0.10840969764876035
REST OF QLD,9,-0.004306660514659356,0.9999934085635945,0.10840969764876035
REST OF QLD,10,0.0010959324905083312,0.9999934085635945,0.10840969764876035
REST OF QLD,11,0.003289693102720945,0.9999934085635945,0.10840969764876035
REST OF QLD,12,-0.0021561271356253953,0.9999934085635945,0.10840969764876035
REST OF QLD,13,-9.15453622653446e-05,0.9999934085635945,0.10840969764876035
REST OF QLD,14,0.0009813296245517816,0.9999934085635945,0.10840969764876035
REST OF QLD,15,-0.0006764255958658508,0.9999934085635945,0.10840969764876035
REST OF QLD,16,-0.004239983587323348,0.9999934085635945,0.10840969764876035
REST OF QLD,17,1.0412558004640312e-05,0.9999934085635945,0.10840969764876035
REST OF QLD,18,-0.0021934880563172334,0.9999934085635945,0.10840969764876035
REST OF QLD,19,-0.0030922077357097674,0.9999934085635945,0.10840969764876035
REST OF QLD,20,-0.004041625711875132,0.9999934085635945,0.10840969764876035
REST OF SA,0,0.9750337941659819,1.0,0.013914216625030727
REST OF SA,1,0.14553260425225972,1.0,0.013914216625030727
REST OF SA,2,0.051693457785538216,1.0,0.013914216625030727
REST OF SA,3,0.05276571127773211,1.0,0.013914216625030727
REST OF SA,4,-0.013785256778964671,1.0,0.013914216625030727
REST OF SA,5,0.021240596754313883,1.0,0.013914216625030727
REST OF SA,6,-0.020645015920295804,1.0,0.013914216625030727
REST OF SA,7,-0.029284406840591626,1.0,0.013914216625030727
REST OF SA,8,0.01745808391536565,1.0,0.013914216625030727
REST OF SA,9,0.02367925893590798,1.0,0.013914216625030727
REST OF SA,10,-0.005188893796220215,1.0,0.013914216625030727
REST OF SA,11,0.001993050534100246,1.0,0.013914216625030727
REST OF SA,12,-0.013656368631881672,1.0,0.013914216625030727
REST OF SA,13,0.0024070434470008215,1.0,0.013914216625030727
REST OF SA,14,-0.004917698746918653,1.0,0.013914216625030727
REST OF SA,15,-0.004851354765817586,1.0,0.013914216625030727
REST OF SA,16,-0.00043578677074774044,1.0,0.013914216625030727
REST OF SA,17,0.0035938937962202142,1.0,0.013914216625030727
REST OF SA,18,0.0014701735825801148,1.0,0.013914216625030727
REST OF SA,19,-0.006725952649958915,1.0,0.013914216625030727
REST OF SA,20,0.003150209531635169,1.0,0.013914216625030727
REST OF TAS.,0,0.9809976187954996,1.0000000000000002,0.016195856604679613
REST OF TAS.,1,0.0867069415398191,1.0000000000000002,0.016195856604679613
REST OF TAS.,2,0.12951856607103465,1.0000000000000002,0.016195856604679613
REST OF TAS.,3,-0.07634560776527685,1.0000000000000002,0.016195856604679613
REST OF TAS.,4,0.037666704169424206,1.0000000000000002,0.016195856604679613
REST OF TAS.,5,-0.022841914405470995,1.0000000000000002,0.016195856604679613
REST OF TAS.,6,0.000739973527465255,1.0000000000000002,0.016195856604679613
REST OF TAS.,7,0.0188147496139422,1.0000000000000002,0.016195856604679613
REST OF TAS.,8,0.014595118023384071,1.0000000000000002,0.016195856604679613
REST OF TAS.,9,-0.0016558257224795943,1.0000000000000002,0.016195856604679613
REST OF TAS.,10,0.01583481403044341,1.0000000000000002,0.016195856604679613
REST OF TAS.,11,0.0010251930288991838,1.0000000000000002,0.016195856604679613
REST OF TAS.,12,0.0018142448709463931,1.0000000000000002,0.016195856604679613
REST OF TAS.,13,0.008320892565629828,1.0000000000000002,0.016195856604679613
REST OF TAS.,14,0.0058218389587469666,1.0000000000000002,0.016195856604679613
REST OF TAS.,15,0.00592431546437238,1.0000000000000002,0.016195856604679613
REST OF TAS.,16,0.008420378116037942,1.0000000000000002,0.016195856604679613
REST OF TAS.,17,0.00011905934259872036,1.0000000000000002,0.016195856604679613
REST OF TAS.,18,0.002440925656298257,1.0000000000000002,0.016195856604679613
REST OF TAS.,19,0.0012317917493933378,1.0000000000000002,0.016195856604679613
REST OF TAS.,20,0.004450620780939774,1.0000000000000002,0.016195856604679613
REST OF VIC.,0,0.9925490697531466,0.9999648731481566,0.08137087046744679
REST OF VIC.,1,-0.008162188051601344,0.9999648731481566,0.08137087046744679
REST OF VIC.,2,0.01796563908916073,0.9999648731481566,0.08137087046744679
REST OF VIC.,3,-0.006870640274691982,0.9999648731481566,0.08137087046744679
REST OF VIC.,4,0.03805749510419502,0.9999648731481566,0.08137087046744679
REST OF VIC.,5,0.017778924064528034,0.9999648731481566,0.08137087046744679
REST OF VIC.,6,-0.03844288523179331,0.9999648731481566,0.08137087046744679
REST OF VIC.,7,0.01918116533330991,0.9999648731481566,0.08137087046744679
REST OF VIC.,8,-0.0072375155655862245,0.9999648731481566,0.08137087046744679
REST OF VIC.,9,-0.00555768698462322,0.9999648731481566,0.08137087046744679
REST OF VIC.,10,0.00313849411186146,0.9999648731481566,0.08137087046744679
REST OF VIC.,11,0.009997836800646332,0.9999648731481566,0.08137087046744679
REST OF VIC.,12,-0.004521336137627006,0.9999648731481566,0.08137087046744679
REST OF VIC.,13,0.0027185090407734927,0.9999648731481566,0.08137087046744679
REST OF VIC.,14,-0.003972999745330323,0.9999648731481566,0.08137087046744679
REST OF VIC.,15,-0.005607932170049085,0.9999648731481566,0.08137087046744679
REST OF VIC.,16,0.000736337762243903,0.9999648731481566,0.08137087046744679
REST OF VIC.,17,0.004842240566244851,0.9999648731481566,0.08137087046744679
REST OF VIC.,18,-0.003814028083918049,0.9999648731481566,0.08137087046744679
REST OF VIC.,19,0.002034641837836889,0.9999648731481566,0.08137087046744679
REST OF VIC.,20,-0.0005553848585705129,0.9999648731481566,0.08137087046744679
REST OF WA,0,0.9055265920568207,0.9999674192812693,0.021932469744867917
REST OF WA,1,0.3466547170364578,0.9999674192812693,0.021932469744867917
REST OF WA,2,-0.05253068549832209,0.9999674192812693,0.021932469744867917
REST OF WA,3,0.02927509985990291,0.9999674192812693,0.021932469744867917
REST OF WA,4,-0.05815962401850586,0.9999674192812693,0.021932469744867917
REST OF WA,5,-0.05344013130029646,0.9999674192812693,0.021932469744867917
REST OF WA,6,-0.0340663864724856,0.9999674192812693,0.021932469744867917
REST OF WA,7,0.016183370801159874,0.9999674192812693,0.021932469744867917
REST OF WA,8,0.0013632623073664997,0.9999674192812693,0.021932469744867917
REST OF WA,9,-0.007369534421529337,0.9999674192812693,0.021932469744867917
REST OF WA,10,-0.00036938617925911464,0.9999674192812693,0.021932469744867917
REST OF WA,11,-0.009542650115661551,0.9999674192812693,0.021932469744867917
REST OF WA,12,0.000612470921708533,0.9999674192812693,0.021932469744867917
REST OF WA,13,-0.0029632632847880628,0.9999674192812693,0.021932469744867917
REST OF WA,14,-0.007807417652233408,0.9999674192812693,0.021932469744867917
REST OF WA,15,0.00048599973935424984,0.9999674192812693,0.021932469744867917
REST OF WA,16,0.001536651353728863,0.9999674192812693,0.021932469744867917
REST OF WA,17,0.005249349037239762,0.9999674192812693,0.021932469744867917
REST OF WA,18,-0.00164542273482553,0.9999674192812693,0.021932469744867917
REST OF WA,19,0.00440295409376731,0.9999674192812693,0.021932469744867917
REST OF WA,20,-0.002252138272570292,0.9999674192812693,0.021932469744867917
