month_date,AUSTRALIAN CAPITAL TERRITORY,GREATER ADELAIDE,GREATER BRISBANE,GREATER DARWIN,GREATER HOBART,GREATER MELBOURNE,GREATER PERTH,GREATER SYDNEY,REST OF NSW,REST OF NT,REST OF QLD,REST OF SA,REST OF TAS.,REST OF VIC.,REST OF WA
1998-06-01,0.0072071286598145,-0.0035493390627356,0.0001918002047627,-0.0115531333333334,0.0003077974078633,0.0026070648607263,-0.0023856763677152,-0.0012066569039883,-0.0058393962945265,-0.0015775236457438,7.357042573830075e-05,-0.0016002080443828,0.011145870255958,-0.0016777907354553,-0.0084249830420038
1998-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998-08-01,-0.0042045140546592,-0.0062870085118633,-0.0031337340108192,0.0163167974358972,-0.0179528462819491,0.0088466451374659,0.0074801799023005,0.0081007038326175,0.0042807654615918,0.0028760447119519,-0.0033877861488464,0.0047511671033024,0.0069204311562224,0.0041950757409443,0.0040878368771196
1998-09-01,-0.0004898026988838,0.0062332494483052,0.0009771829339201,0.0307459256410257,-0.0271538172471219,0.0236392819966381,0.0101938822149085,0.0168701840547227,0.0090662249827476,0.0128966552020637,-0.0036798590760183,0.0111120491087479,0.0236306496028243,0.0096383115697036,0.0114140092616747
1998-10-01,0.0090413026745268,0.0224501314472908,-0.0007518179634965,0.0537823333333334,-0.0116451379335317,0.0337039049150434,0.0097561104059969,0.02968053033127,0.0168147607899347,0.0243054514187447,0.0013649940347889,0.0192315020290746,0.0134766725507503,0.0198643707574096,0.0201387519566916
1998-11-01,0.0210594217372245,0.0272840755513521,0.0049661671469742,0.064384187179487,-0.015504883788285,0.0478565171932284,0.0165963905901789,0.0410081634223908,0.0279206249933642,0.0300865004299226,0.0012080793999191,0.0287661498946932,0.0156691844660198,0.0298931697036225,0.0205444834333418
1998-12-01,0.0202638013348276,0.0285362724618614,0.0093607284240864,0.0758325307692308,-0.0021013105495619,0.0562331214393156,0.0220264921265068,0.0456676986866367,0.0320594849498333,0.0479752106620808,0.0035422268361976,0.0228611722402012,0.0281958186231245,0.0380235581997802,0.0259070551787111
1999-01-01,0.0115027933940669,0.0371439269706813,0.0119360676727844,0.0881080589743589,-0.0169013554413149,0.059603617829103,0.0346193738839117,0.0554829818607828,0.0343054896745769,0.0492232244196044,0.0112093723016483,0.0171638413725789,0.0242446288614301,0.0456606320965973,0.0416184395382206
1999-02-01,0.01304122521557,0.0388595774223176,0.0121771928560594,0.100992605128205,-0.0102690724784592,0.0708929549117735,0.0371291586357527,0.0688070706640388,0.0365867928014022,0.0412161220980223,0.0172050453817402,0.0146125756408276,0.0223468570167697,0.0476021393633369,0.043927193125489
1999-03-01,0.0194799649242461,0.042252189645956,0.0155285341776633,0.1026005435897433,-0.0011228933458838,0.0827361765599701,0.0412621307132627,0.0844922396874652,0.0394768341030957,0.0315942906276871,0.0106327182904563,0.0181354497354495,0.0230492074139453,0.0554722663446757,0.0358307513696841
1999-04-01,0.0330442777804846,0.0478632753539757,0.0162677309899385,0.0976458384615385,-0.0032388110926073,0.0917214004239165,0.0505856457444764,0.09154266676026,0.0415231481127571,0.0370054858125539,0.0085333002445402,0.016684361740381,0.0203191028243604,0.0608150773216245,0.0287468458126791
1999-05-01,0.0469647780971405,0.0531128359170469,0.0265987263638204,0.0964177615384613,-0.0151317131272177,0.1114005686709729,0.054881436783305,0.1090605401584936,0.0454735235971758,0.0468272312983663,0.0081414037689583,0.0152212287460827,0.0158859068843777,0.0652531169264543,0.0304707102791544
1999-06-01,0.0573416958152682,0.0680257252902393,0.0241549921634059,0.1101529974358974,-0.0116652878140612,0.1255621920548403,0.0595148067415395,0.1250152720882607,0.051860355311356,0.0505477815993121,0.0062407284807491,0.0273177942158523,0.005179439982348,0.0589347522283205,0.0355080475476126
1999-07-01,0.0558216056900671,0.0783421818331344,0.0263035988927649,0.1089500461538462,-0.0113071073781768,0.1452697837719317,0.0674725382605998,0.1357774164080765,0.0592799611933962,0.0520809716251076,0.0097597961282162,0.0410173724764986,0.0048903640776704,0.0645118046981336,0.0361291684059483
1999-08-01,0.0761379066595218,0.0900137087599547,0.0316602368041867,0.1093568025641025,0.0058375360220114,0.1648539752343656,0.0770713863103057,0.1454093803523274,0.0703002471731167,0.0513505073086844,0.0170151185462024,0.0532531530282013,0.0124175895851724,0.0714871796267835,0.0291516269893031
1999-09-01,0.1182493525600432,0.0983538185506532,0.0378184027883112,0.1199409025641023,0.015179477228296,0.1801543059044383,0.0857558430614379,0.1601551914372436,0.072881595317726,0.0531747893379191,0.023042451207213,0.0567370457697637,0.0213432541924096,0.0827139051591656,0.0383863126141402
1999-10-01,0.1238791411311931,0.1115518926216809,0.0436697920142575,0.1283076794871794,0.0069588813264787,0.1955773354439393,0.1031926096164346,0.1829108192419962,0.0807318264585664,0.0513263972484953,0.0305978779010365,0.0653921580109926,0.0319724518976169,0.0923698824149288,0.0425448744456038
1999-11-01,0.1373827987528624,0.1202250492756006,0.0476598289852874,0.1353026820512819,0.0242115842444428,0.2105762410706385,0.1046987783910623,0.1932444868300664,0.0925871491744971,0.0551340326741187,0.0329292856248309,0.0601886428314583,0.0418221288614301,0.1067465354994515,0.04327461648839
1999-12-01,0.1397556588882937,0.1236126112641693,0.047979194663532,0.1361646256410255,0.023218493230034,0.21555676946572,0.1068238342508002,0.1984633730133751,0.1013759443648137,0.0572703611349957,0.0310620239531219,0.0629797226074891,0.0367402590467784,0.1230929402414928,0.0421563409861727
2000-01-01,0.1513251220343939,0.1244026737667397,0.053652173138177,0.1378123538461538,0.0400287509955831,0.2325651101528333,0.118657765831845,0.2142402478106587,0.1066153463396508,0.0661120378331899,0.0354223206317184,0.0694591149124156,0.0258424210061787,0.1328535920087817,0.0354911678189406
2000-02-01,0.172602993618162,0.1369038890031114,0.054577615400172,0.1398281974358973,0.036226399246977,0.2491750769935029,0.1227180984813822,0.2299539915960281,0.1171304222540746,0.0805452020636286,0.0412411812435324,0.0821035239122613,0.0330715591350398,0.1377250600219538,0.0360830557004957
2000-03-01,0.1843973181663176,0.1501426270268789,0.0621546018504471,0.1676549205128203,0.0354943487075519,0.2606613399908457,0.1298354027509256,0.2397582717155038,0.1268444973191067,0.0904306964746346,0.0435565028705513,0.0960158678789743,0.0342881491615181,0.1512697516575193,0.0400352468692926
2000-04-01,0.1754280094509673,0.1588994255520374,0.0630517280322563,0.1801616256410255,0.035935456520165,0.2685755572267728,0.1301522746793779,0.2486578530660456,0.1296195806657114,0.087651943250215,0.0393234913949365,0.1070550850156673,0.0530436248896738,0.1589468590998901,0.0495308270284372
2000-05-01,0.1728070141764507,0.1591859694066371,0.0613254317078727,0.1679536435897435,0.0496050626312358,0.2629107990167606,0.1265398978733446,0.2476754326641455,0.131051872697351,0.0907803439380912,0.0336635093235252,0.1025407135151793,0.0702857091791705,0.1646595963995607,0.0426533547482388
2000-06-01,0.1896427091148248,0.1604531667968803,0.0616942842787808,0.1730750487179486,0.0478618528708998,0.267323580707579,0.1353335791555361,0.2425971897525766,0.1294460581302755,0.0950746517626828,0.0304473701001229,0.104546676426773,0.0780975048543693,0.1733136758726672,0.0488695887685886
2000-07-01,0.1851715467433142,0.163532957495511,0.0697094717882601,0.1781191743589744,0.0444908261530664,0.2780057673384444,0.1329318773889808,0.2455135452076541,0.1372908369697938,0.0973161220980223,0.0385355758570459,0.1150148122463654,0.0679418834951459,0.1797849537650931,0.0448287248891204
2000-08-01,0.1904890773128078,0.1757380848993244,0.0710572879063654,0.1727274589743589,0.035572618926942,0.2828707987090179,0.1431172422113664,0.2552362430471169,0.1391588988692474,0.0918339466895958,0.0416910068352746,0.1237723295833972,0.0543660953221539,0.1850519642590559,0.0449009904122096
2000-09-01,0.2033232644809276,0.1795385473635156,0.07736815397644,0.1644310871794869,0.0473927608428063,0.2858316941263367,0.1468399961628708,0.2618446896678588,0.1421547460317465,0.0846335769561479,0.0500426395233107,0.1269800035958285,0.0547867506619593,0.1893299272008781,0.0388740640490476
2000-10-01,0.216067563209432,0.189192283673945,0.0809928549218869,0.1642182435897435,0.0398559677069002,0.3001203477882886,0.157315902684514,0.2715532017872957,0.1522621683389078,0.0829296818572656,0.054463947387501,0.1317061314018589,0.0584342285966466,0.1983712839517013,0.0443028218758151
2000-11-01,0.2340702163004827,0.1996628870430526,0.0929996773092673,0.1743288256410254,0.0523928817609151,0.3153922194055181,0.1594612346699326,0.2776691398999846,0.1610862282741415,0.0797713069647463,0.0605184107492434,0.1439977890789537,0.0524582462488972,0.2095297616684962,0.0457068790764412
2000-12-01,0.2425171106347742,0.2096113294132163,0.1004102373097727,0.1744023692307691,0.0708145405835927,0.3217989340929464,0.1581638022255339,0.287698626947896,0.1794167758666456,0.0745649785038693,0.062517502982605,0.1569699753428877,0.056886890997352,0.2202028543578484,0.0463696983433338
2001-01-01,0.2585949622448483,0.2223567101169183,0.110845772410132,0.1696420564102563,0.0822697827818405,0.3282716190369944,0.1729499971959442,0.2970803865052351,0.1996618706800452,0.0697199742046432,0.0667146363198933,0.1663470067293364,0.0673215697263903,0.234024864105379,0.0458176317505868
2001-02-01,0.270556312661373,0.2283155418945405,0.1167327162015271,0.1706806230769229,0.0701579936282673,0.3368371099835747,0.1799569120707209,0.3159123944057429,0.2162243712905461,0.0878882975064488,0.0699410987852061,0.1743288436841831,0.0772743190644306,0.2374222550164658,0.0511295091964517
2001-03-01,0.2798997179324795,0.24142354414244,0.1264177345290459,0.1668320102564102,0.0610040380855839,0.3440040126636332,0.17943675976623,0.3287638265180151,0.2304321470510171,0.1052640498710232,0.0764781262647233,0.1844080428417317,0.0789572096204769,0.2415374133040615,0.0571903577484996
2001-04-01,0.2934698976957177,0.2576682576037938,0.1389485110470704,0.1682739512820511,0.0751723922959957,0.3627914572794734,0.1843054231910148,0.3468325123324407,0.2363554711472105,0.1155530782459158,0.0839805115580077,0.1840398797965784,0.0732550105913507,0.24490813532382,0.0584524367336287
2001-05-01,0.3316468884883328,0.2711297617774855,0.1514145519869562,0.1708257256410256,0.0918848997176162,0.3833163876718076,0.1907252901459583,0.3648008258257528,0.2477322359717583,0.1222396388650043,0.0842155023630142,0.1920671844660192,0.0674658552515448,0.2528694334138311,0.0637911006391858
2001-06-01,0.343329058313441,0.273916803459572,0.1634520552100711,0.1897994948717948,0.0957895655636809,0.4141364664540677,0.1950126008353127,0.3748912914328866,0.2548461853267509,0.1270383576956149,0.0908983522176739,0.2024282796527452,0.0770340957634601,0.2643985475301862,0.0659668373336811
2001-07-01,0.3397470502265312,0.2890090811025672,0.1817445664593759,0.2104113333333334,0.0935616457895879,0.4490857845720641,0.2083586125828302,0.392174638692156,0.2677813583373147,0.1352758125537403,0.1022601842294332,0.2049665957774692,0.0840113839364521,0.2820291095499448,0.0724303968823373
2001-08-01,0.358489049057339,0.3037966154035941,0.1972010971232116,0.2187860897435897,0.0906162269205704,0.4670404987363299,0.220243925677769,0.4079287678693317,0.2794144554865431,0.1434222441960447,0.1156418785469935,0.2142968012534029,0.0986686469549869,0.3003080214270033,0.0744442166710146
2001-09-01,0.3996753865640379,0.3234662025576712,0.2199237949340211,0.2250976025641025,0.1061570175946708,0.4781292439518846,0.2301368618190938,0.4270962495824638,0.2984958219992573,0.15939728288908,0.1216960885355902,0.2238361930446393,0.1089230838481909,0.3230086360482983,0.0840452726324027
2001-10-01,0.4022482315974085,0.3412095369875405,0.2372553415870368,0.2396547179487179,0.1285675258851638,0.4847380524856032,0.2485579365102787,0.4400721450943751,0.3115126581727457,0.1686555030094583,0.1334422737669152,0.2398148923819795,0.1184559585172111,0.3426132108013172,0.0863034160579178
2001-11-01,0.4092339918156576,0.3496883244925095,0.2490039294200922,0.2406190487179487,0.1450462819491708,0.4955565497370726,0.2587148744078272,0.4479588640599506,0.3315315041142437,0.1699429148753225,0.1439654302531751,0.2545827389941951,0.1241024536628423,0.3648584187925353,0.0935236446647534
2001-12-01,0.4259640609928389,0.3602948290088683,0.2618606273699378,0.2462570974358975,0.1683900470639342,0.5076479601626429,0.2668177629539982,0.458592179610687,0.3490788270425229,0.1646814961306965,0.154408231727011,0.2668979740072942,0.1331181451897619,0.383403598331504,0.100223472149752
2002-01-01,0.4408383480294248,0.3721472483791823,0.2758149462814098,0.2499782948717948,0.2077776815581782,0.5197281478090613,0.2824840218273585,0.4770966382177383,0.3655238889950635,0.1767514789337919,0.1728947522624958,0.2796820773616888,0.1313734907325685,0.4113355494182218,0.1039172309548656
2002-02-01,0.4556431290495447,0.3892770111161371,0.2884036102052686,0.2855104025641025,0.2084488603287234,0.5438658948980029,0.2863283630218863,0.5027817362721412,0.3847412417582423,0.1890000687876182,0.1869902697857135,0.3013935896645602,0.1339562749338041,0.4337840445225027,0.1044468617923296
2002-03-01,0.4780389438300777,0.4088135074084734,0.3050845399792713,0.2975249025641026,0.2151730649482295,0.5693738397888881,0.2974696215262913,0.522139320759649,0.3986010758082498,0.1966357781599312,0.2068440490926943,0.3149347079673291,0.1461142056487202,0.4465965563117455,0.1145071112705453
2002-04-01,0.4971889248307111,0.430913387337747,0.3192737633348499,0.2788606589743589,0.2123793483455216,0.5871108397158,0.308711865951386,0.5469716355309846,0.4161554922227536,0.2029059415305246,0.2190771049942983,0.3365931591924793,0.1598486610767873,0.4555860129967067,0.1196238442473255
2002-05-01,0.496631031324597,0.4369678011705525,0.3338921284569496,0.2865109384615384,0.2195419433784662,0.5985137267701974,0.3182739295886889,0.5615397239663257,0.4411389458512507,0.211217343078246,0.2306575873524349,0.3442358992140542,0.1620187947925858,0.4679729229418219,0.1254582999608661
2002-06-01,0.5125690831587666,0.4630139926257933,0.3529853128317917,0.2903969564102565,0.2376297183404533,0.6049218354574031,0.3237912913413712,0.5714546018037553,0.4576513772893776,0.2160146001719691,0.2474377887854038,0.3515924461909896,0.1606214435127981,0.48081703701427,0.1285633364857815
2002-07-01,0.5275860720027286,0.4736068229230917,0.3825567980560191,0.3122026923076923,0.252565056114691,0.6183535687825299,0.3387061655278263,0.5886580534833394,0.4822557825556091,0.2261713155631987,0.2700801045394922,0.3666398304823543,0.1709992903795236,0.5060994659934137,0.1448884838899033
2002-08-01,0.5687806493886103,0.4813797401208931,0.4048766056802671,0.3269261897435898,0.2700730482948373,0.6359451241166811,0.3464874998155224,0.608101645842309,0.5021868105855503,0.2325644969905417,0.2866493000599816,0.3865069486823852,0.1832719673433367,0.527355118331504,0.1596625127184971
2002-09-01,0.5814873483704392,0.4959512819880205,0.4242139684766671,0.3373018153846154,0.3144077069002967,0.6539738537912045,0.3610099577177935,0.6273155662756752,0.5202697281414244,0.2345818056749786,0.2987897216454751,0.4102531674115167,0.2049681328331865,0.5509702040834249,0.1647889221888858
2002-10-01,0.5937143250353196,0.5083161789821401,0.4430455807295618,0.3573250282051282,0.3301069227427412,0.6663340779436602,0.3752571410439936,0.6443174307858388,0.5408318670701284,0.239993456577816,0.3174833436818203,0.4244204186572145,0.220766973521624,0.5743162417563118,0.1737185566136183
2002-11-01,0.6283580372192725,0.5263747292240635,0.4612276849183481,0.3630805102564102,0.3430197234088767,0.672000567401532,0.3883074069127343,0.6483022640376821,0.5644071106864157,0.2467445657781599,0.3343140961552404,0.4333104561565723,0.2493532511032659,0.5847567113940723,0.1792223685755283
2002-12-01,0.6501591265162958,0.5462629099332483,0.4788883179129382,0.3741173615384615,0.3520417297806094,0.6803260393065009,0.4042514028394749,0.655554052592596,0.5881905756755328,0.2593745313843508,0.3539210599619019,0.4558439600349307,0.2751095913503971,0.5987008296816686,0.1778946442081919
2003-01-01,0.6661974287523751,0.5616156548377813,0.5104719722938471,0.3741848641025641,0.3898235645499963,0.6948903267463467,0.4219093890110538,0.6691413494280359,0.6105663038169565,0.2799520636285469,0.3801363710426925,0.480604398212359,0.3063596906443073,0.6191989534138308,0.1889871732324548
2003-02-01,0.6741378243289328,0.5751587980591307,0.5345122283103293,0.3700735435897436,0.4136123756426036,0.7048345459441372,0.433595479272126,0.682940732927012,0.6289714858523123,0.2878031556319863,0.4023647301154151,0.5071444583140697,0.3428417943512801,0.6357440133479693,0.1909826154448209
2003-03-01,0.7269179271203783,0.5950571664130926,0.5578838099752264,0.3741929666666666,0.449767090000724,0.7144093546625021,0.4552077196387193,0.6991004515682409,0.6534658972766368,0.2969665090283749,0.4313291965091981,0.5199505537576408,0.3902017943512801,0.6485225511306257,0.2015808521393161
2003-04-01,0.7524288873191409,0.6161520244801733,0.5936680050179486,0.3688453897435897,0.484273146043009,0.7332652479833206,0.476842013828421,0.7129406407060108,0.6814504819238737,0.3035752020636286,0.4595461945911029,0.5406671310422764,0.4318916381288616,0.6580750231394072,0.2223759988912078
2003-05-01,0.764596728211624,0.6274116365804516,0.6223545965417869,0.3749152384615384,0.5320093237274635,0.7521662865781654,0.4909175577414067,0.7286339682140105,0.7044110482030052,0.314302562338779,0.4823432326827627,0.5482833888118351,0.4621027488967344,0.6721248347749726,0.233760506457083
2003-06-01,0.782607646027184,0.6487204294310348,0.6584946386318824,0.3638973128205128,0.5767505770762434,0.7695277545901825,0.5079448928555613,0.7360913346145838,0.7286987974199718,0.3121088306104902,0.5124626394573966,0.5660363435557608,0.5096791575463374,0.6921981277716795,0.2312734832376728
2003-07-01,0.8186180752180059,0.6785822232273805,0.7138772777314325,0.3879376205128204,0.6328277554123524,0.7950183614597802,0.5362372008884425,0.763074681922263,0.7588212855019382,0.3049630352536544,0.5443249917278016,0.5807071171726509,0.5727823993821715,0.7157191792755214,0.2392585911818417
2003-08-01,0.8503034013738007,0.6973175904985128,0.7625851755017949,0.4157546820512819,0.6826299739338207,0.8097067194574492,0.553979136646054,0.7812110555310814,0.7842342109677767,0.3032646861564919,0.5817102334012246,0.5869500148970049,0.6227579563106798,0.7430466807464325,0.2546663599008608
2003-09-01,0.8625179378379698,0.7174562536836767,0.7988400228777999,0.4401110333333332,0.7399425725870681,0.825449996653293,0.5753803687333044,0.7955536368961458,0.8091127719382072,0.3172465864144454,0.6122131023050099,0.6087700395541169,0.66353809576346,0.7585313355872667,0.2846263038090267
2003-10-01,0.8833025015832808,0.742102687199309,0.8215506105591791,0.456552423076923,0.7575436717109549,0.8316405209707763,0.5808797420268892,0.8069836464329108,0.8318296848224245,0.343243147033534,0.6353327293639963,0.6333863245492369,0.6997418799646957,0.7798972551481889,0.3030988895773545
2003-11-01,0.888060999658986,0.7584279108241841,0.8212211076773347,0.4727387487179488,0.7574717920498152,0.8315698338571383,0.587662441815847,0.8082749639587739,0.8442695406911933,0.3550314531384351,0.6442355628720016,0.6523445877639079,0.70987586054722,0.7928575121844127,0.3149271862770675
2003-12-01,0.8938995474253425,0.7587710443137738,0.8204433786465445,0.4926688666666666,0.7464326971254795,0.8237829041726135,0.5912903133163119,0.7989113481693766,0.8564100446461755,0.3669163714531385,0.65477890451049,0.6760676909641955,0.7138980370697265,0.7995600727113062,0.322987559352987
2004-01-01,0.890681299751547,0.7720758502953795,0.8289730029324032,0.5065050384615385,0.780435573817971,0.8322226127013318,0.6032890780560514,0.7996092550673138,0.8645668581515108,0.3848512209802236,0.6783689279099351,0.6915019396928132,0.7529938349514566,0.8132246229637761,0.3397730863553351
2004-02-01,0.890036620548546,0.7806171418780925,0.832083428130846,0.5000498794871795,0.7941695945261023,0.8369502699677258,0.6044692789887688,0.8032852104623635,0.8753171324520894,0.3962587102321583,0.6860170670278748,0.7056284394102837,0.7810613627537513,0.8183830825027443,0.3507195910513956
2004-03-01,0.8902488025527358,0.791702603314281,0.8404529563552254,0.5174558384615384,0.824726952429223,0.8449038294794913,0.6159903839342372,0.8092822920670573,0.8818541102086325,0.4053205331040413,0.6944059358789292,0.722075349052242,0.8047544042365403,0.826812660636663,0.3599299246673622
2004-04-01,0.8901050226530913,0.7921852151267185,0.8472301627989283,0.5464476307692308,0.8371901086090796,0.84417377508588,0.6244458443896748,0.7982893380420099,0.8794199775972823,0.4061490885640585,0.7153244928911825,0.7286023881440383,0.8055860895851723,0.8325786190998903,0.3705405889642576
2004-05-01,0.8782069386661473,0.7963411371081596,0.847117607057991,0.5684675666666666,0.823834329881978,0.8494295463865182,0.6322765150016969,0.779666704636223,0.8721398008706274,0.4167314101461737,0.7265951843942179,0.7298260574305232,0.8129580044130629,0.8378037763336992,0.3835897439994781
2004-06-01,0.8549615360257226,0.7979466350041806,0.8425449341473281,0.5651452871794872,0.8336333111288102,0.8510931587147108,0.6423189271535881,0.7794005791285233,0.8831546163932691,0.421791049011178,0.7252062061260405,0.7354954548723478,0.8199887069726393,0.8404099803293085,0.3968393595095225
2004-07-01,0.8683703765771913,0.8141045407568842,0.8462024118383135,0.5674193435897436,0.8587523720223009,0.861635508757218,0.6587625775173774,0.7817133090153893,0.8893305644741737,0.422012192605331,0.7337032144246042,0.752016983613294,0.8313611699029129,0.8458946586169045,0.4179114968692929
