date,step,pred_mean,lower_95,upper_95,se_mean,var
2024-11-01,1,-0.013917380666554669,-0.027043474794517942,-0.0007912865385913959,0.006697109860946543,4.485128048958742e-05
2024-12-01,2,-0.009357545867647366,-0.033394950427337006,0.014679858692042271,0.01226420727589569,0.00015041078010613276
2025-01-01,3,-0.00505655360915214,-0.040945653539001786,0.03083254632069751,0.018311101741122944,0.0003352964469737557
2025-02-01,4,-0.0010044907032812492,-0.04954815572734596,0.04753917432078346,0.02476763114372047,0.0006134355524713923
2025-03-01,5,0.002808317781148623,-0.059006517013968626,0.06462315257626587,0.031538760550043156,0.0009946934170329586
2025-04-01,6,0.006391308045485379,-0.06914846435056919,0.08193108044153995,0.03854140840949255,0.001485440162187303
2025-05-01,7,0.00975367752020106,-0.07982890435728209,0.09933625939768422,0.045706238779946534,0.0020890602634094885
2025-06-01,8,0.01290438522750012,-0.09092579419803509,0.11673456465303533,0.0529755547778094,0.0028064094040166844
2025-07-01,9,0.015852152520246302,-0.10233583500661202,0.13404014004710463,0.06030110168304626,0.0036362228641890846
2025-08-01,10,0.0186054641710553,-0.11397098842749542,0.15118191676960602,0.06764229018711408,0.00457547942175775
2025-09-01,11,0.02117256978654376,-0.12575578086049305,0.16810092043358055,0.07496482170386236,0.005619724493091873
2025-10-01,12,0.02356148552283471,-0.1376252185731575,0.1847481896188269,0.08223962550710746,0.0067633560035492805
2025-11-01,13,0.025779996079495944,-0.14952315613506867,0.20108314829406054,0.08944202730118181,0.007999876247745352
2025-12-01,14,0.02783565695013109,-0.16140100009097544,0.21707231399123764,0.09655108896580812,0.009322112780483395
2026-01-01,15,0.029735796908854112,-0.17321666295973445,0.23268825677744268,0.10354907614091467,0.010722411169636945
2026-02-01,16,0.03148752071285675,-0.1849337068128577,0.24790874823857123,0.11042102264777186,0.012192802242579745
2026-03-01,17,0.03309771200222569,-0.1965206326394851,0.2627160566439365,0.11715436939296386,0.013725146267863027
2026-04-01,18,0.034573036379082434,-0.2079502835279826,0.2770963562861475,0.12373866143462739,0.015311256333633344
2026-05-01,19,0.03591994464900446,-0.219199337992863,0.2910392272908719,0.13016529112484507,0.01694300301361567
2026-06-01,20,0.037144676208542074,-0.23024787566642857,0.3045372280835127,0.13642727824803363,0.01861240225016639
2026-07-01,21,0.038253262563471224,-0.2410790018115675,0.31758552693850994,0.14251908023737986,0.02031168823170872
2026-08-01,22,0.03925153096322,-0.2516785202016361,0.3301815821280761,0.1484364271280877,0.022033372898552086
2026-09-01,23,0.04014510813767555,-0.26203464619663797,0.3423248624719891,0.1541761770715528,0.0237702935763988
2026-10-01,24,0.04093942412331917,-0.2721377535543354,0.3540166018009738,0.15973618910713025,0.025515650110468878
2026-11-01,25,0.04163971616635145,-0.28198014981055963,0.3652595821432625,0.165115210549573,0.027263032754829827
2026-12-01,26,0.04225103269115692,-0.29155587605641875,0.3760579414387326,0.1703127768574331,0.0290064419608898
2027-01-01,27,0.042778237323119056,-0.3008605277101827,0.38641700235642085,0.17532912224095978,0.03074030110578542
2027-02-01,28,0.043226012955432803,-0.30989109348469385,0.3963431193955595,0.180165099576048,0.0324594631052473
2027-03-01,29,0.043598865850173286,-0.31864581022799027,0.4058435419283369,0.18482210843439134,0.03415921176613391
2027-04-01,30,0.043901129764466564,-0.32712403169526727,0.41492629122420044,0.1893020302343987,0.035835258650865204
2027-05-01,31,0.04413697009317231,-0.33532610961641574,0.42360004980276034,0.19360716967390443,0.037483736149140016
2027-06-01,32,0.04431038802002915,-0.34325328567165303,0.4318740617117114,0.19774020173265175,0.03910118738126981
2027-07-01,33,0.04442522466973203,-0.35090759319065173,0.4397580425301158,0.201704123636311,0.04068455349189223
2027-08-01,34,0.04448516525390791,-0.35829176755754544,0.4472620980653612,0.20550221125924067,0.04223115883243758
2027-09-01,35,0.04449374320443209,-0.36540916444253874,0.45439665085140296,0.20913797951402818,0.043738694475210074
2027-10-01,36,0.04445434428798274,-0.37226368509619784,0.4611723736721633,0.21261514633493228,0.04520520045102467
2027-11-01,37,0.04437021069616662,-0.3788597080392563,0.46760012943158946,0.21593759991194048,0.046629047055729275
2027-12-01,38,0.044244445105965285,-0.38520202656239866,0.4736909167743292,0.21910936887401142,0.048008915528367606
2028-01-01,39,0.044080014705648526,-0.3912957915197093,0.47945582093100636,0.22213459515559808,0.04934377836494146
2028-02-01,40,0.04387975518168079,-0.39714645895849887,0.4849059693218605,0.22501750931085376,0.05063287949646016
2028-03-01,41,0.043646374662508376,-0.4027597421787764,0.49005249150379315,0.2277624080659029,0.051875714527978865
2028-04-01,42,0.04338245761545961,-0.4081415678591457,0.4949064830900649,0.23037363392193388,0.05307201120639721
2028-05-01,43,0.043090468693318375,-0.41329803592351505,0.49947897331015184,0.23285555664122798,0.05422171025869613
2028-06-01,44,0.042772756527443646,-0.41823538285565065,0.503780895910538,0.23521255646505126,0.05532494671882493
2028-07-01,45,0.04243155746460448,-0.42295994819704563,0.5078230631262546,0.23744900892700016,0.056382031840414605
2028-08-01,46,0.042068999244981656,-0.42747814398845435,0.5116161424784177,0.239569271138227,0.05739343567370133
2028-09-01,47,0.04168710461905483,-0.4317964269372749,0.5151706361753845,0.24157766943224845,0.05835977036831671
2028-10-01,48,0.0412877949013477,-0.435921273112188,0.5184968629148834,0.24347848826697835,0.059281774248773116
2028-11-01,49,0.04087289345924375,-0.4398591549834475,0.521604941901935,0.2452759602904157,0.06016029669638558
2028-12-01,50,0.04044412913531274,-0.44361652064226786,0.5245047789128934,0.24697425748421364,0.06099628385987866
2029-01-01,51,0.040003139601802816,-0.44719977504613195,0.5272060542497375,0.24857748330628993,0.061790765206888844
2029-02-01,52,0.03955147464615611,-0.45061526314875927,0.5297182124410715,0.2500896657598242,0.0625448409198606
2029-03-01,53,0.03909059938659724,-0.4538692547841323,0.5320504535573268,0.25151475132152123,0.06325967013232667
2029-04-01,54,0.03862189741702432,-0.4569679311835166,0.5342117260175652,0.2528565996669787,0.06393645999514674
2029-05-01,55,0.03814667388060191,-0.45991737301299007,0.5362107207741938,0.2541189791354625,0.06457645555684963
2029-06-01,56,0.03766615847161468,-0.4627235498267146,0.538055866769944,0.2553055628804098,0.06518093043768287
2029-07-01,57,0.03718150836529046,-0.4653923108381618,0.5397553275687427,0.2564199256556194,0.06575117827323337
2029-08-01,58,0.03669381107544125,-0.46792937691781356,0.541316999068696,0.25746554119037807,0.06628850490045426
2029-09-01,59,0.036204087239902434,-0.4703403337316019,0.5427485082114067,0.2584457801097684,0.06679422125654674
2029-10-01,60,0.03571329333387249,-0.47263062593956595,0.544057212607311,0.25936390835912826,0.06726963695932228
2029-11-01,61,0.035222324311370186,-0.47480555237898525,0.5452502010017256,0.26022308609412736,0.06771605453635163
2029-12-01,62,0.03473201617513238,-0.4768702621606115,0.5463342945108762,0.26102636700020887,0.06813476426932773
2030-01-01,63,0.034243148475374394,-0.4788297516106536,0.5473160485614024,0.26177669800724995,0.06852703961957894
2030-02-01,64,0.033756446737926375,-0.480688861994875,0.5482017554707277,0.26247691936723344,0.06889413320051317
2030-03-01,65,0.03327258482234374,-0.4824522779646053,0.5489974476092928,0.2631297650645221,0.06923727326291061
2030-04-01,66,0.032792187210667734,-0.4841245266676681,0.5497089010890035,0.26373786352999795,0.06955766065936782
2030-05-01,67,0.03231583122758383,-0.4857099774702124,0.5503416399253801,0.2643037386318921,0.06985646625479554
2030-06-01,68,0.03184404919279145,-0.48721284223823996,0.5509009406238229,0.26482981091759134,0.07013482875064718
2030-07-01,69,0.031377330506458384,-0.48863717613025737,0.5513918371431742,0.26531839908208715,0.07039385289148166
2030-08-01,70,0.0309161236686879,-0.4899868788549798,0.5518191261923556,0.26577172164003227,0.0706346080235068
2030-09-01,71,0.030460838233975815,-0.491265696350382,0.5521873728183336,0.2661918987796052,0.07085812697589158
2030-10-01,72,0.030011846701679383,-0.49247722284265233,0.552500916246011,0.2665809543775594,0.07106540523685041
2030-11-01,73,0.029569486343559562,-0.49362490324576774,0.5527638759328869,0.2669408181559549,0.07125740039777058
2030-12-01,74,0.029134060969493634,-0.4947120358644808,0.5529801578034681,0.26727332796214914,0.07143503183996254
2031-01-01,75,0.028705842632486402,-0.4957417753655127,0.5531534606304855,0.2675802321546595,0.07159918063994146
2031-02-01,76,0.028285073274135337,-0.4967171359836742,0.5532872825319448,0.26786319207850756,0.07175068967048744
2031-03-01,77,0.027871966311728637,-0.4976409949315057,0.5533849275549629,0.2681237846146223,0.07189036387606836
2031-04-01,78,0.027466708168175077,-0.4985160959828382,0.5534495123191884,0.2683635047888117,0.07201897070253457
2031-05-01,79,0.027069459745981156,-0.4993450532024394,0.5534839726944017,0.26858376842672166,0.07213724066229885
2031-06-01,80,0.026680357846504545,-0.5001303547956162,0.5534910704886253,0.2687859148420769,0.07224586801749222
2031-07-01,81,0.026299516535723388,-0.500874367053311,0.5534734001247578,0.26897120954635634,0.07234551156482993
2031-08-01,82,0.0259270284577687,-0.5015793383698468,0.5534333952853843,0.26914084696888235,0.07243679550712735
2031-09-01,83,0.025562966097472325,-0.5022474033120509,0.5533733355069955,0.26929595317711147,0.07252031039756901
2031-10-01,84,0.025207382993185586,-0.5028805867200143,0.5532953527063855,0.2694375885876937,0.07259661414395127
2031-11-01,85,0.024860314901124128,-0.5034808078212344,0.5532014376234827,0.2695667506596274,0.07266623306118972
2031-12-01,86,0.02452178091249282,-0.5040498843413257,0.5530934461663113,0.26968437656157174,0.07272966296140362
2032-01-01,87,0.024191784524640814,-0.5045895365958835,0.552973105645165,0.2697913458060882,0.07278737027186027
2032-02-01,88,0.02387031466749128,-0.5051013915494299,0.5528420208844124,0.2698884828442678,0.07283979317198064
2032-03-01,89,0.023557346686483117,-0.5055869868286773,0.5527016802016436,0.26997655961486206,0.07288734274147717
2032-04-01,90,0.023252843283252944,-0.5060477746785977,0.5525534612451036,0.27005629804267145,0.0729304041125122
2032-05-01,91,0.022956755415275483,-0.5064851258509865,0.5523986366815375,0.27012837248155175,0.07296933761953196
2032-06-01,92,0.022669023155668523,-0.5069003334163675,0.5522383797277046,0.27019341209798325,0.0730044799411506
2032-07-01,93,0.022389576514355903,-0.5072946164911805,0.5520737695198923,0.27025200319170034,0.07303614522912681
2032-08-01,94,0.02211833622176766,-0.5076691238732445,0.5519057963167797,0.2703046914504083,0.07306462622010043
2032-09-01,95,0.021855214476241423,-0.5080249375794861,0.5517353665319689,0.270351984136114,0.07309019532633364
2032-10-01,96,0.02160011565627303,-0.5083630762808542,0.5515633075934003,0.2703943522010656,0.07311310570223392
2032-11-01,97,0.02135293699874732,-0.5086844986302408,0.5513903726277354,0.27043223233174474,0.07313359228393077
2032-12-01,98,0.02111356924426237,-0.5089901064800477,0.5512172449685724,0.270466028919766,0.0731518727996277
2033-01-01,99,0.020881897250641927,-0.5092807479868277,0.5510445424881115,0.2704961159589283,0.07316814874886599
2033-02-01,100,0.020657800575711826,-0.5095572206011431,0.5508728217525668,0.27052283886802175,0.07318260634921366
2033-03-01,101,0.02044115403039648,-0.5098202739414633,0.5507025820022563,0.270546516239326,0.0731954174492359
2033-04-01,102,0.02023182820317156,-0.5100706125515369,0.55053426895788,0.2705674415130413,0.07320674040691302
2033-05-01,103,0.020029689956888353,-0.5103088985412444,0.5503682784550211,0.27058588457817384,0.07321672093295281
2033-06-01,104,0.019834602898964607,-0.5105357541114564,0.5502049599093857,0.27060209330064977,0.07322549289869357
2033-07-01,105,0.019646427825915413,-0.5107517639638859,0.5500446196157167,0.2706162949796601,0.07323317910851841
2033-08-01,106,0.019465023143176385,-0.5109574775973555,0.5498875238837084,0.27062869773344667,0.07323989203690125
2033-09-01,107,0.01929024526114982,-0.5111534114922697,0.5497339020145694,0.27063949181591673,0.07324573453037767
2033-10-01,108,0.019121948968382842,-0.5113400511854184,0.549583949122184,0.2706488508656372,0.07325080047488994
2033-11-01,109,0.018959987782764733,-0.5115178532375386,0.5494378288030681,0.270656933088896,0.07325517542908712
2033-12-01,110,0.018804214281608892,-0.5116872470963032,0.5492956756595211,0.2706638823786361,0.07325893722427615
2034-01-01,111,0.01865448041146295,-0.5118486368576319,0.5491575976805579,0.27066982937117,0.07326215653181829
2034-02-01,112,0.01851063777846884,-0.5120024029284006,0.5490236784853383,0.2706748924426615,0.07326489739884638
2034-03-01,113,0.01837253792007281,-0.5121489035937701,0.5488939794339156,0.27067917864742835,0.07326721775324643
2034-04-01,114,0.018240032558863778,-0.5122884764924799,0.5487685416102074,0.2706827846001686,0.07326916987890127
2034-05-01,115,0.01811297383929688,-0.5124214400035406,0.5486473876821344,0.27068579730424913,0.07327080086223704
2034-06-01,116,0.017991214548037725,-0.5125480945478232,0.5485305236438988,0.2706882949282167,0.07327215301114524
2034-07-01,117,0.017874608318641638,-0.512668723808085,0.5484179404453683,0.27069034753270205,0.07327326424737501
2034-08-01,118,0.01776300982126122,-0.5127835958709916,0.5483096155135141,0.2706920177498856,0.07327416847350439
2034-09-01,119,0.017656274938054797,-0.5128929642946897,0.5482055141707992,0.2706933614176838,0.07327489591560478
2034-10-01,120,0.017554260924947836,-0.5129970691054719,0.5481055909553676,0.2706944281707934,0.07327547344271285
